key,source,target,Translation Notes,Outstanding issues
ST_Commu_MD/Title_idolchr_0206_A_10_00,彼女の本当の魅力,Her True Charms,,
ST_Commu_MD/Title_idolchr_0206_A_11_00,本物の歌姫へ,For The Real Diva,,
ST_Commu_MD/Title_idolchr_0206_A_11_01,ありのままの彼女へ,To Her Regular Self,,
ST_Commu_MD/Title_idolchr_0206_A_12_00,一番見てもらいたいのは……,What I Want You to See The Most Is...,,
ST_Commu_MD/Title_idolchr_0206_B_20_01,ふれあい　頼りになります,Connecting: Being Reliable,,
ST_Commu_MD/Title_idolchr_0206_B_20_02,ふれあい　どこを鍛えよう,Connecting: Where to Train,,
ST_Commu_MD/Title_idolchr_0206_B_20_03,ふれあい　どんなお姉さん？,Connecting: What Kinds of Older Sisters?,,
ST_Commu_MD/Title_idolchr_0206_B_20_04,ふれあい　休みの日には,Connecting: On Your Holidays,,
ST_Commu_MD/Title_idolchr_0206_B_20_05,ふれあい　一緒に食べましょう,Connecting: Let's Eat Together,,
ST_Commu_MD/Title_idolchr_0206_B_20_06,ふれあい　お好みの飲み物は？,Connecting: What's Your Favorite Drink?,,
ST_Commu_MD/Title_idolchr_0206_B_20_07,ふれあい　おすすめのメニューは？,Connecting: What's Your Recommendation from The Menu?,,
ST_Commu_MD/Title_idolchr_0206_B_20_08,ふれあい　じゃんけんで勝負,Connecting: Rock-paper-scissors Match,,
ST_Commu_MD/Title_idolchr_0206_C_30_01,ふれあい　出かけるなら？,Connecting: What If I Go Out?,needs more context from commu for a better title -F91,
ST_Commu_MD/Title_idolchr_0301_A_01_00,とにもかくにも頑張ろう♪,"Anyway, let's work hard.",,
ST_Commu_MD/Title_idolchr_0301_A_02_00,宿題とハプニング,Homework and Happenings,,
ST_Commu_MD/Title_idolchr_0301_A_03_00,お手伝いのお礼,Thank you for your help,,
ST_Commu_MD/Title_idolchr_0301_A_04_00,目標を考えよう！,Let's think about our goals!,,
ST_Commu_MD/Title_idolchr_0301_A_05_00,好奇心が止まらない！,My curiosity won't stop!,,
ST_Commu_MD/Title_idolchr_0301_A_06_00,目標を探すために,To find a goal,,
ST_Commu_MD/Title_idolchr_0301_A_07_00,みんなで勉強会♪,Study group together ♪,,
ST_Commu_MD/Title_idolchr_0301_A_08_00,楽しいお勉強,Fun study,,
ST_Commu_MD/Title_idolchr_0301_A_09_00,みんなのために占って,Divination for everyone,,
ST_Commu_MD/Title_idolchr_0301_A_10_00,『その先』のためのヒント,"Hints for the ""beyond",,
ST_Commu_MD/Title_idolchr_0301_A_11_00,見えてきたもの、たくさん,A lot of things I've seen,,
ST_Commu_MD/Title_idolchr_0301_A_12_00,未来の隣に,Next to the future,,
ST_Commu_MD/Title_idolchr_0301_B_20_01,ふれあい　楽しいおしゃべり,Fun chatting with each other,,
ST_Commu_MD/Title_idolchr_0301_B_20_02,ふれあい　どの髪飾りが似合う？,Fureai Which hair ornament suits you best?,,
ST_Commu_MD/Title_idolchr_0301_B_20_03,ふれあい　ライブが好きな理由,Fureai Why do you like live music?,,
ST_Commu_MD/Title_idolchr_0301_B_20_04,ふれあい　おすすめの場所,Love Recommended places,,
ST_Commu_MD/Title_idolchr_0301_B_20_05,ふれあい　休日の過ごし方,Love How you spend your holidays,,
ST_Commu_MD/Title_idolchr_0301_B_20_06,ふれあい　お好みの飲み物は？,Love What's your favorite drink?,,
ST_Commu_MD/Title_idolchr_0301_B_20_07,ふれあい　クイズに挑戦！,Love Take a quiz!,,
ST_Commu_MD/Title_idolchr_0301_B_20_08,ふれあい　誰のモノマネ？,Fuzzy Whom do you imitate?,,
ST_Commu_MD/Title_idolchr_0301_C_30_01,ふれあい　出かけるなら？,Love What do you do when you go out?,,
ST_Commu_MD/Title_idolchr_0302_A_01_00,焦る気持ち,Feelings of impatience,,
ST_Commu_MD/Title_idolchr_0302_A_02_00,プライベートと見えない距離,Private and Invisible Distance,,
ST_Commu_MD/Title_idolchr_0302_A_03_00,テニス勝負を楽しもう,Let's enjoy a game of tennis!,,
ST_Commu_MD/Title_idolchr_0302_A_04_00,ピアノの音色を聞かせて,Let me hear the sound of the piano,,
ST_Commu_MD/Title_idolchr_0302_A_05_00,うどん小話,Udon Small Talk,,
ST_Commu_MD/Title_idolchr_0302_A_06_00,手打ちうどんを作ろう♪,Let's make handmade udon,,
ST_Commu_MD/Title_idolchr_0302_A_07_00,悩みのかけら,A Piece of Trouble,,
ST_Commu_MD/Title_idolchr_0302_A_08_00,ひたむきさの裏側,Behind the earnestness,,
ST_Commu_MD/Title_idolchr_0302_A_09_00,打ち明ける思い,Confessing Thoughts,,
ST_Commu_MD/Title_idolchr_0302_A_10_00,お年頃の気持ち,Feelings at an Early Age,,
ST_Commu_MD/Title_idolchr_0302_A_11_00,そばにいてくれる人,The One Who Stays by My Side,,
ST_Commu_MD/Title_idolchr_0302_A_11_01,内緒の話,A Secret Story,,
ST_Commu_MD/Title_idolchr_0302_A_12_00,ゆっくりと進んで,Going Slowly,,
ST_Commu_MD/Title_idolchr_0302_B_20_01,ふれあい　お昼ご飯は……,Fureai Lunch is available at ......,,
ST_Commu_MD/Title_idolchr_0302_B_20_02,ふれあい　レッスンの理由,Fureai The reason for the lesson,,
ST_Commu_MD/Title_idolchr_0302_B_20_03,ふれあい　しっかり者なあの人,Fondness The person who is a strong person,,
ST_Commu_MD/Title_idolchr_0302_B_20_04,ふれあい　将来の夢,Love My dream for the future,,
ST_Commu_MD/Title_idolchr_0302_B_20_05,ふれあい　アイドルとテニス,Love Idols and tennis,,
ST_Commu_MD/Title_idolchr_0302_B_20_06,ふれあい　おすすめのメニューは？,Love What's on the menu?,,
ST_Commu_MD/Title_idolchr_0302_B_20_07,ふれあい　クイズに挑戦！,Love Take a quiz!,,
ST_Commu_MD/Title_idolchr_0302_B_20_08,ふれあい　誰のモノマネ？,Love Who are you imitating?,,
ST_Commu_MD/Title_idolchr_0302_C_30_01,ふれあい　出かけるなら？,Fureai What is the best way to go out?,,
ST_Commu_MD/Title_idolchr_0303_A_01_00,モテモテハッピーライフを目指して,Aiming to lead a happy and irresistible life,,
ST_Commu_MD/Title_idolchr_0303_A_02_00,楽しくなくても,Even if you're not having fun,,
ST_Commu_MD/Title_idolchr_0303_A_03_00,ナンパにはご用心,Beware of pick-up artists!,,
ST_Commu_MD/Title_idolchr_0303_A_04_00,いろいろネイルカラー♪,Various Nail Colors,,
ST_Commu_MD/Title_idolchr_0303_A_05_00,モテモテライフに必要なのは？,What do you need for an irresistible life?,,
ST_Commu_MD/Title_idolchr_0303_A_06_00,中学生と高校生,Junior high and high school students,,
ST_Commu_MD/Title_idolchr_0303_A_07_00,先輩みたいになりたい,I want to be like my seniors,,
ST_Commu_MD/Title_idolchr_0303_A_08_00,レッスンはしっかりと,Take your lessons well!,,
ST_Commu_MD/Title_idolchr_0303_A_09_00,わたしのカワイイポイントは？,What are my kawaii points?,,
ST_Commu_MD/Title_idolchr_0303_A_10_00,負けたくない理由,Why I don't want to lose,,
ST_Commu_MD/Title_idolchr_0303_A_11_00,わたしが頑張る理由,Why I work hard,,
ST_Commu_MD/Title_idolchr_0303_A_11_01,誰も真似できないわたし,I am someone no one else can imitate,,
ST_Commu_MD/Title_idolchr_0303_A_12_00,わたしのモテモテハッピーライフ♪,"My happy, irresistible life",,
ST_Commu_MD/Title_idolchr_0303_B_20_01,ふれあい　こだわりの焼き加減,Affection: My particular way of cooking,,
ST_Commu_MD/Title_idolchr_0303_B_20_02,ふれあい　かわいいあの人の魅力,Affection The charm of that cute guy,,
ST_Commu_MD/Title_idolchr_0303_B_20_03,ふれあい　気になるお仕事,Affection The job I'm interested in,,
ST_Commu_MD/Title_idolchr_0303_B_20_04,ふれあい　ご褒美がほしいな～,Affection I want a reward!,,
ST_Commu_MD/Title_idolchr_0303_B_20_05,ふれあい　モテモテになるには？,Affection How to become irresistible?,,
ST_Commu_MD/Title_idolchr_0303_B_20_06,ふれあい　コンビニでお買い物,Fureai Shopping at a convenience store,,
ST_Commu_MD/Title_idolchr_0303_B_20_07,ふれあい　じゃんけんで勝負,Furiage Connections: Rock-paper-scissors Match,,
ST_Commu_MD/Title_idolchr_0303_B_20_08,ふれあい　クレーンでゲット,Furiage Getting a crane,,
ST_Commu_MD/Title_idolchr_0303_C_30_01,ふれあい　出かけるなら？,Fureai What do you do when you go out?,,
ST_Commu_MD/Title_idolchr_0304_A_01_00,レッスンよりも大事な事？,What's more important than a lesson?,,
ST_Commu_MD/Title_idolchr_0304_A_02_00,気負う心,An overbearing spirit,,
ST_Commu_MD/Title_idolchr_0304_A_03_00,三味線アイドル,Shamisen Idol,,
ST_Commu_MD/Title_idolchr_0304_A_04_00,ど、どこから入ってきたがや,How did you get in here?,,
ST_Commu_MD/Title_idolchr_0304_A_05_00,甘いひと時,A sweet moment,,
ST_Commu_MD/Title_idolchr_0304_A_06_00,……まずいんです……,......It's not good ......,,
ST_Commu_MD/Title_idolchr_0304_A_07_00,それぞれの個性,Individuality,,
ST_Commu_MD/Title_idolchr_0304_A_08_00,都会,City,,
ST_Commu_MD/Title_idolchr_0304_A_09_00,想い,Thoughts,,
ST_Commu_MD/Title_idolchr_0304_A_10_00,決意,Determination,,
ST_Commu_MD/Title_idolchr_0304_A_11_00,夢の途中,In the middle of a dream,,
ST_Commu_MD/Title_idolchr_0304_A_11_01,アラウンド・ジャパン,Around Japan,,
ST_Commu_MD/Title_idolchr_0304_A_12_00,いつかあなたと,Someday With You,,
ST_Commu_MD/Title_idolchr_0304_B_20_01,ふれあい　あの人のように,Fureai: Just like that person,,
ST_Commu_MD/Title_idolchr_0304_B_20_02,ふれあい　失敗を恐れず,Fureai Don't be afraid of failure,,
ST_Commu_MD/Title_idolchr_0304_B_20_03,ふれあい　落ち着く場所,Fureai Calm place,,
ST_Commu_MD/Title_idolchr_0304_B_20_04,ふれあい　甘味処巡り,A tour of sweet shops,,
ST_Commu_MD/Title_idolchr_0304_B_20_05,ふれあい　みんなで行くなら？,Love What do you want to do with everyone?,,
ST_Commu_MD/Title_idolchr_0304_B_20_06,ふれあい　お好みの飲み物は？,Love What's your favorite drink?,,
ST_Commu_MD/Title_idolchr_0304_B_20_07,ふれあい　どのゲームで遊ぼう？,Love Which game shall we play?,,
ST_Commu_MD/Title_idolchr_0304_B_20_08,ふれあい　行きたいところ,Love Where do you want to go?,,
ST_Commu_MD/Title_idolchr_0304_C_30_01,ふれあい　出かけるなら？,Love What do you like to do when you go out?,,
ST_Commu_MD/Title_idolchr_0305_A_01_00,ルミナスのためにできること,What can you do for Luminous?,,
ST_Commu_MD/Title_idolchr_0305_A_02_00,歌に誇りを抱いて,Take pride in your singing,,
ST_Commu_MD/Title_idolchr_0305_A_03_00,パーティーの楽しみ方,How to Have Fun at a Party,,
ST_Commu_MD/Title_idolchr_0305_A_04_00,普通の女の子,An Ordinary Girl,,
ST_Commu_MD/Title_idolchr_0305_A_05_00,譜面台とお手伝い,Music stands and help,,
ST_Commu_MD/Title_idolchr_0305_A_06_00,歌のレッスン♪,Singing Lessons,,
ST_Commu_MD/Title_idolchr_0305_A_07_00,美味しいケーキの理由,The Reason for the Delicious Cake,,
ST_Commu_MD/Title_idolchr_0305_A_08_00,ハプニングと心配事,Happenings and worries,,
ST_Commu_MD/Title_idolchr_0305_A_09_00,不安を取り除いて,Get rid of your worries,,
ST_Commu_MD/Title_idolchr_0305_A_10_00,新たな扉,A new door,,
ST_Commu_MD/Title_idolchr_0305_A_11_00,新しい悩み？,New worries?,,
ST_Commu_MD/Title_idolchr_0305_A_12_00,羽ばたくために――,To flap my wings,,
ST_Commu_MD/Title_idolchr_0305_B_20_01,ふれあい　大事な気持ち,Friendship Important feelings,,
ST_Commu_MD/Title_idolchr_0305_B_20_02,ふれあい　優雅な趣味,Love Elegant hobbies,,
ST_Commu_MD/Title_idolchr_0305_B_20_03,ふれあい　気配り上手なあの子,Love That girl who is so attentive,,
ST_Commu_MD/Title_idolchr_0305_B_20_04,ふれあい　お菓子の差し入れ,Fondness Bringing in sweets,,
ST_Commu_MD/Title_idolchr_0305_B_20_05,ふれあい　学園祭の思い出,Love Memories of the school festival,,
ST_Commu_MD/Title_idolchr_0305_B_20_06,ふれあい　おすすめのメニューは？,Love What's on the menu?,,
ST_Commu_MD/Title_idolchr_0305_B_20_07,ふれあい　誰のモノマネ？,Love Who are you imitating?,,
ST_Commu_MD/Title_idolchr_0305_B_20_08,ふれあい　クレーンでゲット,Love Get it with a crane,,
ST_Commu_MD/Title_idolchr_0305_C_30_01,ふれあい　出かけるなら？,Share What's your favorite place to go?,,
ST_Commu_MD/Title_idolchr_0306_A_01_00,しっかりサポート,Firm Support,,
ST_Commu_MD/Title_idolchr_0306_A_02_00,アイドルの素質,An Idol's Qualities,,
ST_Commu_MD/Title_idolchr_0306_A_03_00,必要なもの,Necessary Things,,
ST_Commu_MD/Title_idolchr_0306_A_04_00,真面目に、真剣に,"Seriously, with Earnestness","This confused google, but someone can translate this better than I can -F91",
ST_Commu_MD/Title_idolchr_0306_A_05_00,好きなファッション,Favorite Fassion,,
ST_Commu_MD/Title_idolchr_0306_A_06_00,楽しいお出かけ,Enjoyable Time Out,,
ST_Commu_MD/Title_idolchr_0306_A_07_00,寝坊の対策,Countermeasures for Oversleeping,,
ST_Commu_MD/Title_idolchr_0306_A_08_00,ルミナスで学んだこと,What I Learned in Luminous,,
ST_Commu_MD/Title_idolchr_0306_A_09_00,落ち込まないで,Don't Get Depressed,,
ST_Commu_MD/Title_idolchr_0306_A_10_00,やりたいこと,The Things You Want to Do,,
ST_Commu_MD/Title_idolchr_0306_A_11_00,見つかりました！,I Found It!,,
ST_Commu_MD/Title_idolchr_0306_A_11_01,みんなキラキラ,Everyone is Glittering,,
ST_Commu_MD/Title_idolchr_0306_A_12_00,無限の可能性,Infinite Possibilities,,
ST_Commu_MD/Title_idolchr_0306_B_20_01,ふれあい　見たい番組,The Shows You Watch,,
ST_Commu_MD/Title_idolchr_0306_B_20_02,ふれあい　似合うアクセサリーは,Accessories that Suit You,,
ST_Commu_MD/Title_idolchr_0306_B_20_03,ふれあい　疲れた体に,For a Tired Body,,
ST_Commu_MD/Title_idolchr_0306_B_20_04,ふれあい　うたた寝,Napping,,
ST_Commu_MD/Title_idolchr_0306_B_20_05,ふれあい　入浴でリラックス,Relaxing in the Bath,,
ST_Commu_MD/Title_idolchr_0306_B_20_06,ふれあい　コンビニでお買い物,Shopping at the Convenience Store,,
ST_Commu_MD/Title_idolchr_0306_B_20_07,ふれあい　行きたいところ,Where You Want to Go,,
ST_Commu_MD/Title_idolchr_0306_B_20_08,ふれあい　どのゲームで遊ぼう？,Which Game to Play?,,
ST_Commu_MD/Title_idolchr_0306_C_30_01,ふれあい　出かけるなら？,Should I Go Out?,,
ST_Commu_MD/Title_idolchr_0401_A_01_00,選ばれた理由,Why Was I Chosen?,,
ST_Commu_MD/Title_idolchr_0401_A_02_00,休みの日の過ごし方,How do you spend your vacation?,,
ST_Commu_MD/Title_idolchr_0401_A_03_00,自分のペースで,At your own pace,,
ST_Commu_MD/Title_idolchr_0401_A_04_00,みんなで遊ぼう！,Let's play together!,,
ST_Commu_MD/Title_idolchr_0401_A_05_00,変わるためのチャンス,A chance for change,,
ST_Commu_MD/Title_idolchr_0401_A_06_00,双子の姉妹,Twin sisters,,
ST_Commu_MD/Title_idolchr_0401_A_07_00,落ち着ける空間,A Space to Calm Down,,
ST_Commu_MD/Title_idolchr_0401_A_08_00,初プレイで……クリア……？,Clear ...... on your first play ......?,,
ST_Commu_MD/Title_idolchr_0401_A_09_00,ひとりでも頑張れる,I can do it alone,,
ST_Commu_MD/Title_idolchr_0401_A_10_00,応援してくれる人,Someone to cheer me on,,
ST_Commu_MD/Title_idolchr_0401_A_11_00,プレゼント,A gift,,
ST_Commu_MD/Title_idolchr_0401_A_12_00,理想のアイドル,Ideal idol,,
ST_Commu_MD/Title_idolchr_0401_B_20_01,ふれあい　アドバイス,Fureai Advice,,
ST_Commu_MD/Title_idolchr_0401_B_20_02,ふれあい　双子のふたり,Affection Two twins,,
ST_Commu_MD/Title_idolchr_0401_B_20_03,ふれあい　お休みにすること,Love What to do on a vacation,,
ST_Commu_MD/Title_idolchr_0401_B_20_04,ふれあい　好きな和菓子は？,Fureai What is your favorite Japanese sweets?,,
ST_Commu_MD/Title_idolchr_0401_B_20_05,ふれあい　お疲れ様、です……,"Fureai Good work, sir. ......",,
ST_Commu_MD/Title_idolchr_0401_B_20_06,ふれあい　お好みの飲み物は？,Love What's your favorite drink?,,
ST_Commu_MD/Title_idolchr_0401_B_20_07,ふれあい　どのゲームで遊ぼう？,Fuzzy Which game would you like to play?,,
ST_Commu_MD/Title_idolchr_0401_B_20_08,ふれあい　クレーンでゲット,Fure Getting a crane.,,
ST_Commu_MD/Title_idolchr_0401_C_30_01,ふれあい　出かけるなら？,Fureai Where would you like to go?,,
ST_Commu_MD/Title_idolchr_0403_A_01_00,ヒーローアイドルになりたいっ！,I want to be a hero idol!,,
ST_Commu_MD/Title_idolchr_0403_A_02_00,みんなのヒーローカラーは？,What is your hero's color?,,
ST_Commu_MD/Title_idolchr_0403_A_03_00,ドッジボールの『ごくい』,"Dodgeball ""Gokui",,
ST_Commu_MD/Title_idolchr_0403_A_04_00,駄菓子屋と謎のお菓子,Candy shop and mysterious sweets,,
ST_Commu_MD/Title_idolchr_0403_A_05_00,英語でおしゃべり,Chatting in English,,
ST_Commu_MD/Title_idolchr_0403_A_06_00,笑顔の集る場所,A place where smiles gather,,
ST_Commu_MD/Title_idolchr_0403_A_07_00,ファイナルジャッジ光線銃,Final Judge Ray Gun,,
ST_Commu_MD/Title_idolchr_0403_A_08_00,とっておきの飲み方,The Best Way to Drink,,
ST_Commu_MD/Title_idolchr_0403_A_09_00,強くなるための秘密特訓,Secret Training to Become Stronger,,
ST_Commu_MD/Title_idolchr_0403_A_10_00,勇気を生み出すもの,What Creates Courage,,
ST_Commu_MD/Title_idolchr_0403_A_11_00,昨日の敵は今日の友,Yesterday's Enemies Are Today's Friends,,
ST_Commu_MD/Title_idolchr_0403_A_11_01,ちっちゃい子たちのお姉さん,Sister to the Little Ones,,
ST_Commu_MD/Title_idolchr_0403_A_12_00,ヒーロー道に終わりなし,The Hero's Path Has No End,,
ST_Commu_MD/Title_idolchr_0403_B_20_01,ふれあい　ふたりの共通点は,Affection What do we have in common?,,
ST_Commu_MD/Title_idolchr_0403_B_20_02,ふれあい　活躍したのは？,Fureai What did you do well?,,
ST_Commu_MD/Title_idolchr_0403_B_20_03,ふれあい　グッズへの思い,Share Thoughts on collectibles,,
ST_Commu_MD/Title_idolchr_0403_B_20_04,ふれあい　仲良しの相棒,Share A good friend's partner,,
ST_Commu_MD/Title_idolchr_0403_B_20_05,ふれあい　ヒーローみたいに！,Share Like a hero!,,
ST_Commu_MD/Title_idolchr_0403_B_20_06,ふれあい　コンビニでお買い物,Love Shopping at a convenience store,,
ST_Commu_MD/Title_idolchr_0403_B_20_07,ふれあい　クレーンでゲット,Fuzzy Get it with a crane!,,
ST_Commu_MD/Title_idolchr_0403_B_20_08,ふれあい　じゃんけんで勝負,Share Connections: Rock-paper-scissors Match,,
ST_Commu_MD/Title_idolchr_0403_C_30_01,ふれあい　出かけるなら？,Fondness What do you do when you go out?,,
ST_Commu_MD/Title_idolchr_0404_A_01_00,アイドルになった理由,Why did you become an idol?,,
ST_Commu_MD/Title_idolchr_0404_A_02_00,自主レッスン！,Self-taught lesson!,,
ST_Commu_MD/Title_idolchr_0404_A_03_00,ちょっとだけ不安,A little anxiety,,
ST_Commu_MD/Title_idolchr_0404_A_04_00,みんなでショッピング♪,Shopping together,,
ST_Commu_MD/Title_idolchr_0404_A_05_00,失敗を生かして,Making the most of our mistakes,,
ST_Commu_MD/Title_idolchr_0404_A_06_00,アイドルとパフェ,Idols and parfaits,,
ST_Commu_MD/Title_idolchr_0404_A_07_00,温かい言葉,Warm words,,
ST_Commu_MD/Title_idolchr_0404_A_08_00,プロデューサーへのプレゼント,A present for the producer,,
ST_Commu_MD/Title_idolchr_0404_A_09_00,内緒のひとりごと,Secret monologue,,
ST_Commu_MD/Title_idolchr_0404_A_10_00,チャレンジ！,Challenge!,,
ST_Commu_MD/Title_idolchr_0404_A_11_00,ふたりの輝き,The Brightness of the Two of Us,,
ST_Commu_MD/Title_idolchr_0404_A_12_00,キラキラのその先へ,To the end of the glitter,,
ST_Commu_MD/Title_idolchr_0404_B_20_01,ふれあい　憧れのあの子,Affection The girl of your dreams,,
ST_Commu_MD/Title_idolchr_0404_B_20_02,ふれあい　ショッピングに行くなら,Fureai If you go shopping,,
ST_Commu_MD/Title_idolchr_0404_B_20_03,ふれあい　ファンのみんなと,Fureai With all the fans,,
ST_Commu_MD/Title_idolchr_0404_B_20_04,ふれあい　差し入れ,Love: Bringing you gifts,,
ST_Commu_MD/Title_idolchr_0404_B_20_05,ふれあい　一番似合う柄は？,Fureai Which pattern suits you best?,,
ST_Commu_MD/Title_idolchr_0404_B_20_06,ふれあい　誰のモノマネ？,Fureai Whom do you imitate?,,
ST_Commu_MD/Title_idolchr_0404_B_20_07,ふれあい　誰のポーズ？,Furi-ai Whose pose?,,
ST_Commu_MD/Title_idolchr_0404_B_20_08,ふれあい　じゃんけんで勝負,Fureai Connections: Rock-paper-scissors Match,,
ST_Commu_MD/Title_idolchr_0404_C_30_01,ふれあい　出かけるなら？,Fureai What's the best way to go out?,,
ST_Commu_MD/Title_idolchr_0405_A_01_00,目標を決めて,Set a goal.,,
ST_Commu_MD/Title_idolchr_0405_A_02_00,ルミナスのお守り,Luminous Amulet,,
ST_Commu_MD/Title_idolchr_0405_A_03_00,彼女なりの葛藤,Her own struggles,,
ST_Commu_MD/Title_idolchr_0405_A_04_00,輝くために必要なもの,What do you need to shine?,,
ST_Commu_MD/Title_idolchr_0405_A_05_00,みんなで買い出し,Shopping Together,,
ST_Commu_MD/Title_idolchr_0405_A_06_00,ドーナツでひと休み,Taking a break with donuts,,
ST_Commu_MD/Title_idolchr_0405_A_07_00,新しい世界を見るために,To See the New World,,
ST_Commu_MD/Title_idolchr_0405_A_08_00,ちいさなすれ違い,A Small Difference,,
ST_Commu_MD/Title_idolchr_0405_A_09_00,本当の気持ち,True feelings,,
ST_Commu_MD/Title_idolchr_0405_A_10_00,アイドルとしての在り方,How to be an Idol,,
ST_Commu_MD/Title_idolchr_0405_A_10_01,鳴り止まないアンコール,Unceasing Encore,,
ST_Commu_MD/Title_idolchr_0405_A_11_00,ゆっくりとした時間,Slow Time,,
ST_Commu_MD/Title_idolchr_0405_A_12_00,幸せな挑戦,A Happy Challenge,,
ST_Commu_MD/Title_idolchr_0405_B_20_01,ふれあい　プロデューサーの呼び方,Fureai How to Call a Producer,,
ST_Commu_MD/Title_idolchr_0405_B_20_02,ふれあい　好きな漫画,Fureai Favorite manga,,
ST_Commu_MD/Title_idolchr_0405_B_20_03,ふれあい　折り紙仲間,Fureai Origami friends,,
ST_Commu_MD/Title_idolchr_0405_B_20_04,ふれあい　和服を眺めていたのは,Fureai Looking at a kimono,,
ST_Commu_MD/Title_idolchr_0405_B_20_05,ふれあい　着物仲間,love My kimono friend,,
ST_Commu_MD/Title_idolchr_0405_B_20_06,ふれあい　おすすめのメニューは？,Love What's on the menu?,,
ST_Commu_MD/Title_idolchr_0405_B_20_07,ふれあい　クイズに挑戦！,Love Take a quiz!,,
ST_Commu_MD/Title_idolchr_0405_B_20_08,ふれあい　お好みの飲み物は？,Love What's your favorite drink?,,
ST_Commu_MD/Title_idolchr_0405_C_30_01,ふれあい　出かけるなら？,Fuzzy What do you like to drink?,,
ST_Commu_MD/Title_idolchr_0406_A_01_00,マイペースなサポーター,Self-paced Supporter,,
ST_Commu_MD/Title_idolchr_0406_A_02_00,クッキーを食べよう,Let's Eat Cookies,,
ST_Commu_MD/Title_idolchr_0406_A_03_00,無難なオーダー,Safe Order,,
ST_Commu_MD/Title_idolchr_0406_A_04_00,ファッショントーク,Fashion Talk,,
ST_Commu_MD/Title_idolchr_0406_A_05_00,朝の大切な習慣,Important Morning Habits,,
ST_Commu_MD/Title_idolchr_0406_A_06_00,プロデューサーが先だから,Because the Producer Comes First,,
ST_Commu_MD/Title_idolchr_0406_A_07_00,オススメの仕事,Job Recommendations,,
ST_Commu_MD/Title_idolchr_0406_A_08_00,こだわりの髪型,Discerning Hairstyles,,
ST_Commu_MD/Title_idolchr_0406_A_09_00,輝く個性,Shining Personality,,
ST_Commu_MD/Title_idolchr_0406_A_10_00,意外と似ているふたり,The Two Who Are Surprisingly Similar,,
ST_Commu_MD/Title_idolchr_0406_A_11_00,独特の魅力,Unique Charm,,
ST_Commu_MD/Title_idolchr_0406_A_11_01,悪くない,Not Bad,,
ST_Commu_MD/Title_idolchr_0406_A_12_00,相変わらずのマイペース,My Usual Pace,,
ST_Commu_MD/Title_idolchr_0406_B_20_01,ふれあい　驚かせるのは得意,Fureai: Suprises Are My Specialty,,
ST_Commu_MD/Title_idolchr_0406_B_20_02,ふれあい　時計じかけのイタズラ,Fureai: Pranks Around The Clock,,
ST_Commu_MD/Title_idolchr_0406_B_20_03,ふれあい　似合う洋服は,Fureai: Clothes that Look Good on You,,
ST_Commu_MD/Title_idolchr_0406_B_20_04,ふれあい　ペット,Fureai: Pets,,
ST_Commu_MD/Title_idolchr_0406_B_20_05,ふれあい　料理上達の道,Fureai: Ways to Improve Your Cooking,,
ST_Commu_MD/Title_idolchr_0406_B_20_06,ふれあい　コンビニでお買い物,Fureai: Shopping at the Convenience Store,,
ST_Commu_MD/Title_idolchr_0406_B_20_07,ふれあい　クイズに挑戦！,Fureai: Quiz Challenge!,,
ST_Commu_MD/Title_idolchr_0406_B_20_08,ふれあい　行きたいところ,Fureai: Where Do You Want to Go,,
ST_Commu_MD/Title_idolchr_0406_C_30_01,ふれあい　出かけるなら？,Fureai: Should We Go Out?,,
ST_Commu_MD/Title_idolchr_0501_A_01_00,アタシの個性,My Personality,,
ST_Commu_MD/Title_idolchr_0501_A_02_00,トップアイドルとの協力関係,Working with a Top Idol,,
ST_Commu_MD/Title_idolchr_0501_A_03_00,研究するならどのジャンル？,Which genre do you want to study?,,
ST_Commu_MD/Title_idolchr_0501_A_04_00,個性研究の結果発表,Announcing the results of personality research,,
ST_Commu_MD/Title_idolchr_0501_A_05_00,目指す高みにたどり着くには,How to reach the heights you aim for,,
ST_Commu_MD/Title_idolchr_0501_A_06_00,アタシに必要なものは？,What do I need?,,
ST_Commu_MD/Title_idolchr_0501_A_07_00,ふたりでゲームセンター,A game center for two,,
ST_Commu_MD/Title_idolchr_0501_A_08_00,話し方の個性って？,What is your speaking personality?,,
ST_Commu_MD/Title_idolchr_0501_A_09_00,伸ばすべきところ,What do you need to improve?,,
ST_Commu_MD/Title_idolchr_0501_A_10_00,キミと水族館へ行こう,Let's go to the aquarium with you,,
ST_Commu_MD/Title_idolchr_0501_A_11_00,トップアイドルの姿,What is a Top Idol?,,
ST_Commu_MD/Title_idolchr_0501_A_11_01,成功を祝って,Celebrating Success,,
ST_Commu_MD/Title_idolchr_0501_A_12_00,可能性のその先へ,Beyond the Possibilities,,
ST_Commu_MD/Title_idolchr_0501_B_20_01,ふれあい　気になるものは？,Fureai What's on your mind?,,
ST_Commu_MD/Title_idolchr_0501_B_20_02,ふれあい　一緒に食事でも,Let's have dinner together.,,
ST_Commu_MD/Title_idolchr_0501_B_20_03,ふれあい　フライト中の過ごし方,Love How do you spend your flight?,,
ST_Commu_MD/Title_idolchr_0501_B_20_04,ふれあい　突然の挨拶,Love Sudden Greetings,,
ST_Commu_MD/Title_idolchr_0501_B_20_05,ふれあい　完璧を目指して,Foe Aiming for Perfection,,
