key,source,target,Translation Notes,Outstanding issues
ST_Out_MD/TaskDescription_04,Vo.パラメータが{3}以上となるルミナスのメンバーが{1}人以上いる,Have {1} Luminous member(s) with a {3} or more Vo.,,
ST_Out_MD/TaskDescription_05,Da.パラメータが{3}以上となるルミナスのメンバーが{1}人以上いる,Have {1} Luminous member(s) with a {3} or more Da.,"This should be Da., based on IDs",
ST_Out_MD/TaskDescription_06,Vi.パラメータが{3}以上となるルミナスのメンバーが{1}人以上いる,Have {1} Luminous member(s) with a {3} or more Vi.,,
ST_Out_MD/TaskDescription_07,スコアアップ★習得アイドル{8}人以上でLv{6}以上の平日ステージ{1}回クリア,Have {8} idols with Score Up★ and clear a Lv{6}+ weekday stage {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_08,スコアアップ★★習得アイドル{8}人以上でLv{6}以上の平日ステージ{1}回クリア,Have {8} idols with Score Up★★ and clear a Lv{6}+ weekday stage {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_09,スコアアップ★★★習得アイドル{8}人以上でLv{6}以上の平日ステージ{1}回クリア,Have {8} idols with Score Up★★★ and clear a Lv{6}+ weekday stage {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_10,思い出ドライブDUO以上を使用してLv{6}以上の平日ステージ{1}回クリア,Use a DUO or higher Memory Drive and clear a Lv{6}+ weekday stage {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_100,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_101,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_102,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_103,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_104,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_105,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_106,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_107,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_108,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_109,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_11,思い出ドライブTRIO以上を使用してLv{6}以上の平日ステージ{1}回クリア,Use a TRIO or higher Memory Drive and clear a Lv{6}+ weekday stage {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_110,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_111,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_112,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_113,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_114,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_115,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_116,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_117,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_118,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_119,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_12,思い出ドライブQUARTET以上使用してLv{6}以上の平日ステージ{1}回クリア,Use a QUARTET or higher Memory Drive and clear a Lv{6}+ weekday stage {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_120,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_121,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_122,スキル『思い出ドライブ DUO』を習得したルミナスのメンバーが{1}人以上,"Acquire the ""Memory Drive DUO"" skill for {1} Luminous member(s)",,
ST_Out_MD/TaskDescription_123,スキル『思い出ドライブ TRIO』を習得したルミナスのメンバーが{1}人以上,"Acquire the ""Memory Drive TRIO"" skill for {1} Luminous member(s)",,
ST_Out_MD/TaskDescription_124,スキル『思い出ドライブ QUARTET』を習得したルミナスのメンバーが{1}人以上,"Acquire the ""Memory Drive QUARTET"" skill for {1} Luminous member(s)",,
ST_Out_MD/TaskDescription_125,スキル『思い出ドライブ QUINTET』を習得したルミナスのメンバーが{1}人以上,"Acquire the ""Memory Drive QUINTET"" skill for {1} Luminous member(s)",,
ST_Out_MD/TaskDescription_126,スキル『ユニゾンチャージ』を習得したルミナスのメンバーが{1}人以上,"Acquire the ""Unison Charge"" skill for {1} Luminous member(s)",,
ST_Out_MD/TaskDescription_127,スキル『ユニゾンカウンター』を習得したルミナスのメンバーが{1}人以上,"Acquire the ""Unison Counter"" skill for {1} Luminous member(s)",,
ST_Out_MD/TaskDescription_128,スキル『スコアアップ★』を習得したルミナスのメンバーが{1}人以上,"Acquire the ""Score Up ★"" skill for {1} Luminous member(s)",,
ST_Out_MD/TaskDescription_129,スキル『スコアアップ★★』を習得したルミナスのメンバーが{1}人以上,"Acquire the ""Score Up ★★"" skill for {1} Luminous member(s)",,
ST_Out_MD/TaskDescription_13,ユニゾンチャージを使用してLv{6}以上の平日ステージ{1}回クリア,Use a Unison Charge and clear a Lv{6}+ weekday stage {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_130,スキル『スコアアップ★★★』を習得したルミナスのメンバーが{1}人以上,"Acquire the ""Score Up ★★★"" skill for {1} Luminous member(s)",,
ST_Out_MD/TaskDescription_14,ユニゾンカウンターを使用してLv{6}以上の平日ステージのフェス{1}回クリア,Use a Unison Counter and clear a Lv{6}+ weekday stage {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_15,クライマックスアピールを使用してLv{6}以上の平日ステージ{1}回クリア,Use a Climax Appeal and clear a Lv{6}+ weekday stage {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_16,ユニゾンアカデミーのユニゾンアピールを使用しLv{6}以上の平日ステージ{1}回クリア,Use a Unison Appeal from the Unison Academy and clear a Lv{6}+ weekday stage {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_17,ステージLv{6}以上の平日ステージ{1}回クリア,Clear a Lv{6}+ weekday stage {1} time(s).,,
ST_Out_MD/TaskDescription_18,ルミナスのメンバーが習得したスキル総数を{1}個以上にする,Unlock a total of {1} skills for your Luminous members.,,
ST_Out_MD/TaskDescription_19,クライマックスアピールを{1}個以上所持,Unlock at least {1} type(s) of Climax Appeal(s).,,
ST_Out_MD/TaskDescription_20,Lv{4}以上のユニゾンアピールを{1}個以上所持,Have {1} Unison Appeal(s) at Lv {4} or higher.,,
ST_Out_MD/TaskDescription_21,ユニゾンアカデミーで習得したLv{4}以上のユニゾンアピールを{1}個以上所持,Have {1} Unison Appeals from the Unison Academy at Lv{4} or higher.,,
ST_Out_MD/TaskDescription_22,Vo.Da.Vi.レッスンのいずれかを{1}回クリア ※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_23,Vo.Da.Vi.レッスンのいずれかを{1}回クリア ※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_24,Vo.Da.Vi.レッスンのいずれかを{1}回クリア ※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_25,Vo.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_26,Vo.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_27,Vo.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_28,Da.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_29,Da.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_30,Da.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_31,Vi.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_32,Vi.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_33,Vi.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_34,Vo.Da.Vi.レッスンのいずれかを{1}回クリア ※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_35,Vo.Da.Vi.レッスンのいずれかを{1}回クリア ※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_36,Vo.Da.Vi.レッスンのいずれかを{1}回クリア ※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_37,Vo.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_38,Vo.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_39,Vo.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_40,Da.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_41,Da.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_42,Da.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_43,Vi.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_44,Vi.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_45,Vi.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_46,Vo.Da.Vi.レッスンのいずれかを{1}回クリア ※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_47,Vo.Da.Vi.レッスンのいずれかを{1}回クリア ※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_48,Vo.Da.Vi.レッスンのいずれかを{1}回クリア ※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_49,Vo.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_50,Vo.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_51,Vo.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_52,Da.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_53,Da.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_54,Da.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_55,Vi.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_56,Vi.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_57,Vi.レッスンを{1}回クリア ※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_58,Vo.Da.Vi.レッスンのいずれかを{1}回クリア※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_59,Vo.レッスンを{1}回クリア※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_60,Da.レッスンを{1}回クリア※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_61,Vi.レッスンを{1}回クリア※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_62,Vo.Da.Vi.レッスンのいずれかを{1}回クリア※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_63,Vo.レッスンを{1}回クリア※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_64,Da.レッスンを{1}回クリア※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_65,Vi.レッスンを{1}回クリア※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_66,Vo.Da.Vi.レッスンのいずれかを{1}回クリア※オートレッスンは含まない,Clear a lesson {1} time(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_67,Vo.レッスンを{1}回クリア※オートレッスンは含まない,Clear {1} Vo. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_68,Da.レッスンを{1}回クリア※オートレッスンは含まない,Clear {1} Da. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_69,Vi.レッスンを{1}回クリア※オートレッスンは含まない,Clear {1} Vi. Lesson(s). ※ Excluding Auto-Lessons,,
ST_Out_MD/TaskDescription_70,{8}チェイン以上を行ってLv{6}以上の平日ステージを{1}回クリア,Clear a Lv{6}+ weekday stage with a max chain of {8} or more {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_71,アピールのBAD数{8}回以下でLv{6}以上の平日ステージを{1}回クリアする,Clear a Lv{6}+ weekday stage with {8} or less BAD appeals {1} time.,i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskDescription_72,トライアルゲートのランキングトライアル『ライブ』にてスコア{8}以上,Obtain a score of {8}+ with a live concert ranking trial,,
ST_Out_MD/TaskDescription_73,トライアルゲートのランキングトライアル『メドレーライブ』にてスコア{8}以上,Obtain a score of {8}+ with a medley live concert ranking trial,,
ST_Out_MD/TaskDescription_74,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_75,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_76,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_77,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_78,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_79,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_80,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_81,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_82,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_83,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_84,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_85,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_86,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_87,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_88,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_89,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_90,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_91,Vo.レッスンを{1}回クリア,Clear {1} Vo. Lesson(s).,,
ST_Out_MD/TaskDescription_92,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_93,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_94,Da.レッスンを{1}回クリア,Clear {1} Da. Lesson(s).,,
ST_Out_MD/TaskDescription_95,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_96,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_97,Vi.レッスンを{1}回クリア,Clear {1} Vi. Lesson(s).,,
ST_Out_MD/TaskDescription_98,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskDescription_99,Vo.Da.Vi.レッスンのいずれかを{1}回クリア,Clear a lesson {1} time(s).,,
ST_Out_MD/TaskTitleList_01,"<col_sys>{8}</>人ユニットLv<col_sys>{7}</>で
Lv<col_sys>{6}</>平日ステージ<col_sys>{1}</>回","Have a<col_sys> {8} member unit </>Lv<col_sys>{7}</>+ and
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_02,"<col_sys>{8}</>人3組ユニットLv<col_sys>{7}</>
Lv<col_sys>{6}</>平日メドレー<col_sys>{1}</>回","Have 3<col_sys> {8} member units </>Lv<col_sys>{7}</>+ and
clear a Lv<col_sys>{6}</>+ weekday medley<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_03,"<col_sys>Vo.Da.Vi.パラメータ</>が
全て<col_sys>{3}</>以上アイドル<col_sys>{1}</>人","Have<col_sys> {1} </>idol(s) with a<col_sys> combined Vo.Da.Vi</>
<col_sys>parameter </>value of<col_sys> {3}</>+",,
ST_Out_MD/TaskTitleList_04," <Col_Vo> Vo.パラメータ</><col_sys>{3}</>以上の
ルミナスのメンバー<col_sys>{1}</>人","Have<col_sys> {1} </>Luminous idol(s) with a 
<col_Vo>Vo. parameter </>value of<col_sys> {3}</>+",,
ST_Out_MD/TaskTitleList_05," <Col_Da> Da.パラメータ</><col_sys>{3}</>以上の
ルミナスのメンバー<col_sys>{1}</>人","Have<col_sys> {1} </>Luminous idol(s) with a 
<col_Da>Da. parameter </>value of<col_sys> {3}</>+",,
ST_Out_MD/TaskTitleList_06," <Col_Vi> Vi.パラメータ</><col_sys>{3}</>以上の
ルミナスのメンバー<col_sys>{1}</>人","Have<col_sys> {1} </>Luminous idol(s) with a 
<col_Vi>Vi. parameter </>value of<col_sys> {3}</>+",,
ST_Out_MD/TaskTitleList_07,"<col_sys>スコアアップ★</>習得<col_sys>{8}</>人で
Lv<col_sys>{6}</>平日ステージ<col_sys>{1}</>回","Have<col_sys> {8} </>performers with<col_sys> Score Up★</>; 
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_08,"<col_sys>スコアアップ★★</>習得<col_sys>{8}</>人で
Lv<col_sys>{6}</>平日ステージ<col_sys>{1}</>回","Have<col_sys> {8} </>performers with<col_sys> Score Up★★</>; 
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_09,"<col_sys>スコアアップ★★★</>習得<col_sys>{8}</>人で
Lv<col_sys>{6}</>平日ステージ<col_sys>{1}</>回","Have<col_sys> {8} </>performers with<col_sys> Score Up★★★</>; 
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_10,"<col_sys>思い出ドライブ DUO</>使用
Lv<col_sys>{6}</>平日ステージ<col_sys>{1}</>回","Use a<col_sys> DUO Memory Drive </>and 
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_11,"<col_sys>思い出ドライブTRIO</>使用
Lv<col_sys>{6}</>平日ステージ<col_sys>{1}</>回","Use a<col_sys> TRIO Memory Drive </>and 
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_12,"<col_sys>思い出ドライブQUARTET</>
Lv<col_sys>{6}</>平日ステージ<col_sys>{1}</>回","Use a<col_sys> QUARTET Memory Drive </>and 
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_13,"<col_sys>ユニゾンチャージ</>使用
Lv<col_sys>{6}</>平日ステージ<col_sys>{1}</>回","Use a<col_sys> Unison Charge </>and 
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_14,"<col_sys>ユニゾンカウンター</>使用
Lv<col_sys>{6}</>平日フェス<col_sys>{1}</>回","Use a<col_sys> Unison Counter </>and 
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_15,"<col_sys>クライマックスアピール</>使用
Lv<col_sys>{6}</>平日ステージ<col_sys>{1}</>回","Use a<col_sys> Climax Appeal </>and 
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_16,"アカデミーのユニゾンアピールで
Lv<col_sys>{6}</>平日ステージ<col_sys>{1}</>回","Use a Unison Appeal from the Academy and
clear a Lv<col_sys>{6}</>+ weekday stage<col_sys> {1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_17,"ステージLv<col_sys>{6}</>以上の
平日ステージ<col_sys>{1}</>回","Have a<col_sys> {8} member unit </>Lv<col_sys>{7}</>+ and
clear Lv<col_sys>{6}</>+ weekday stage<col_sys>{1} </>time.",i dont think you'll ever see requirements that ask you to do weekday stages more than once ever. -F91,
ST_Out_MD/TaskTitleList_18,"ルミナスのメンバーが習得した
スキル総数<col_sys>{1}</>個","Your Luminous members 
master<col_sys> {1} </>skills.",,
ST_Out_MD/TaskTitleList_19,クライマックスアピール<col_sys>{1}</>個,Unlock<col_sys> {1} </>Climax Appeals.,,
ST_Out_MD/TaskTitleList_20,"Lv<col_sys>{4}</>以上の
ユニゾンアピール<col_sys>{1}</>個","Have<col_sys> {1} </>Unison Appeals
at Lv<col_sys>{4} </>or higher.",,
ST_Out_MD/TaskTitleList_21,"アカデミー習得のLv<col_sys>{4}</>以上
ユニゾンアピール<col_sys>{1}</>個","Have<col_sys> {1} </>Lv<col_sys>{4} </>Unison Appeals
mastered from the Academy.",,
ST_Out_MD/TaskTitleList_22,"難易度<col_sys>BEGINNER</>全レッスン
結果<col_sys>NORMAL</><col_sys>{1}</>回","Clear any<col_sys> BEGINNER </>lesson with
a rating of<col_sys> NORMAL </>or better<col_sys> {1} </>time(s).",,
ST_Out_MD/TaskTitleList_23,"難易度<col_sys>BEGINNER</>全レッスン
結果<col_sys>GOOD</><col_sys>{1}</>回","Clear any<col_sys> BEGINNER </>lesson with
a rating of<col_sys> GOOD </>or better<col_sys> {1} </>time(s).",,
ST_Out_MD/TaskTitleList_24,"難易度<col_sys>BEGINNER</>全レッスン
結果<col_sys>PERFECT</><col_sys>{1}</>回","Clear any<col_sys> BEGINNER </>lesson with
a rating of<col_sys> PERFECT </>or better<col_sys> {1} </>time(s).",,
ST_Out_MD/TaskTitleList_25,"難易度<col_sys>BEGINNER</><col_Vo>Vo.レッスン</>
結果<col_sys>NORMAL</><col_sys>{1}</>回","Clear a<col_sys> BEGINNER </><col_Vo>Vo. </>lesson with
a rating of<col_sys> NORMAL </>or better<col_sys> {1} </>time(s).",,
ST_Out_MD/TaskTitleList_26,"難易度<col_sys>BEGINNER</><col_Vo>Vo.レッスン</>
結果<col_sys>GOOD</><col_sys>{1}</>回","Clear a<col_sys> BEGINNER </><col_Vo>Vo. </>lesson with
a rating of<col_sys> GOOD </>or better<col_sys> {1} </>time(s).",,
ST_Out_MD/TaskTitleList_27,"難易度<col_sys>BEGINNER</><col_Vo>Vo.レッスン</>
結果<col_sys>PERFECT</><col_sys>{1}</>回","Clear a<col_sys> BEGINNER </><col_Vo>Vo. </>lesson with
a rating of<col_sys> PERFECT </>or better<col_sys> {1} </>time(s).",,
